lower_kinetic_ip_1,upper_kinetic_ip_1,lower_kinetic_ip_2,upper_kinetic_ip_2,lower_kinetic_ip_3,upper_kinetic_ip_3,lower_kinetic_ip_4,upper_kinetic_ip_4,lower_kinetic_ip_5,upper_kinetic_ip_5
23.333897836180945,24.470938311964996,0.0,0.5870970702563646,0.0,0.5871014905001528,0.3999755127880776,0.39997551278807864,115.51278807808934,115.51278807808939
41.450696042334144,44.63455920921447,0.0,1.6581525173813942,0.0,1.6581683168838801,0.39995530944354374,0.3999553094435472,95.3094435454497,95.30944354544981
55.28606469209747,61.23823041005986,0.0,3.1277441273138527,0.0,3.127780998909912,0.3999386402648291,0.39993864026483883,78.64026483394069,78.64026483394093
65.61399258112925,74.90093037316858,0.0,4.9246579073564485,0.0,4.924730296013799,0.3999248868382529,0.39992488683827754,64.88683826517851,64.88683826517902
73.074444338936,86.13500328775694,0.0,6.990323260415908,0.0,6.990444446715211,0.3999135390194859,0.3999135390195477,53.539019516767794,53.53901951676881
78.19545705855566,95.36432626481538,0.0,9.278090531511754,0.0,9.278275347410169,0.3999041759595539,0.39990417595970323,44.175959628551716,44.175959628553755
81.41255791269377,102.93944695773071,0.0,11.748473584977411,0.0,11.748737587169147,0.399896450461928,0.39989645046228933,36.45046210862964,36.45046210863371
83.0846785407744,109.15017463189601,0.0,14.367876840531421,0.0,14.368237683825946,0.3998900760839954,0.3998900760848686,30.076084431962524,30.076084431970646
83.5074525502186,114.23604077488247,0.0,17.10928341550995,0.0,17.109759575004336,0.39988481650011,0.3998848165022188,24.816501164369846,24.81650116438603
82.92401063944433,118.39497960685571,0.0,19.95046214522893,0.0,19.951072770220105,0.39988047672873356,0.3998804767338254,20.47673127942382,20.476731279456065
81.53426357862108,121.79052365763616,0.0,22.87309708255916,0.0,22.87386187195823,0.39987689589620895,0.39987689590850317,16.8959023559836,16.895902356047838
79.50241116573463,124.55776418977132,0.0,25.862115551987745,0.0,25.863054652794947,0.39987394126716264,0.3998739412968452,13.941282003804115,13.941282003932077
76.96323851521937,126.80827073641503,0.0,28.88135694471565,0.0,28.88250425065959,0.3998715033184765,0.39987150339013644,11.50335430627739,11.5033543065323
74.0272325650539,128.63417413390664,0.0,31.91939225934697,0.0,31.920767017050682,0.3998694916716216,0.3998694918446249,9.491758122945184,9.491758123452973
70.78484864931339,130.1115588676941,0.0,34.972288416309084,0.0,34.97390996106899,0.39986783172742324,0.3998678321450902,7.831936256160726,7.831936257172265
67.31003353279796,131.30325706547262,0.0,38.036837550897246,0.0,38.03872528776879,0.3998664618668143,0.3998664628751505,6.462370981341387,6.462370983356413
63.66315697033151,132.26115464826086,0.0,41.110430887359385,0.0,41.1126042757798,0.39986533108610695,0.3998653335204435,5.332303273173736,5.332303277187753
59.893376241167,133.0280969634166,0.0,44.190954471525636,0.0,44.193433012859145,0.39986439691255765,0.3998644027895613,4.399851055427696,4.39985106342379
56.04063745791489,133.63946310362894,0.0,47.276702989581274,0.0,47.27950621707727,0.39986362336247966,0.39986363755081056,3.6304566370807803,3.6304566530093454
52.1373095323775,134.12446633383087,0.0,50.36630855431835,0.0,50.36945602506285,0.399862978478926,0.39986301273256414,2.9956057291470426,2.9956057608774453
48.209531502804694,134.50722814614795,0.0,53.45868186626146,0.0,53.46219315477462,0.3998624304227773,0.3998625131183322,2.4717705230765645,2.471770586284942
44.280042867926234,134.807662328598,0.0,56.552963604527974,0.0,56.55685829772082,0.39986193971536393,0.39986213936002196,2.039537629888854,2.0395377558028
40.36399550887632,135.04221298112026,0.0,59.648484399444584,0.0,59.65278209273737,0.3998615830663987,0.39986178271093187,1.682888539738837,1.682888790565163
36.4746955126937,135.2244651091527,0.0,62.75832082078426,0.0,62.7630412990491,0.39986128878394195,0.39986148842839786,1.3886060056756662,1.3886063338778605
32.622625372199906,135.36564990001744,0.0,65.89278668761561,0.0,65.89794997035075,0.3998610459620271,0.39986124560644043,1.1457840482162867,1.1457844190634145
28.81598143456015,135.47504868407546,0.0,69.05133684358483,0.0,69.05696310293837,0.3998608456018207,0.39986104524621646,0.9454238241894825,0.9454242127312037
25.060743467684368,135.56032795460018,0.0,72.23347177545944,0.0,72.23958246153897,0.3998606802781153,0.39986087992251096,0.7801001186564345,0.7801005073643977
21.361696526577518,135.62781978176025,0.0,75.43873037639044,0.0,75.44534716277632,0.39986054386414527,0.39986074350855283,0.6436861604940968,0.6436865374291502
17.72239769050914,135.68275386997345,0.0,78.66668593269645,0.0,78.67383064500406,0.39986043130452664,0.39986063094895385,0.5311265614477236,0.5311269188411653
14.145366152239745,135.72944923918962,0.0,81.91694270155307,0.0,81.92463731468344,0.3998603384279035,0.399860538072355,0.4382499625540579,0.4382502957141649
10.632283357919597,135.77146331237128,0.0,85.17417271592312,0.0,85.18244135992153,0.399860261792358,0.39986046143683635,0.3616144438191301,0.3616147502925877
7.184160113085525,135.81171999209752,0.0,88.43237401633971,0.0,88.44123865107213,0.3998601985578541,0.39986039820236013,0.2983799675251043,0.29838024645762323
3.801451676864147,135.8526264966278,0.0,91.69155585241732,0.0,91.70103844409478,0.3998601463809868,0.39986034602552023,0.2462031275949606,0.24620337924706143
0.4849886146686515,135.89616369329926,0.0,94.95155557295502,0.0,94.96167806425193,0.39986010332813715,0.3998603029726969,0.20315030422982583,0.20315052961307495
0.0,135.9370990101922,0.0,98.21274410066201,0.0,98.22352851208296,0.3998600678038133,0.399860267448398,0.16762600521353488,0.16762620581991194
0.0,135.97560567226213,0.0,101.47481351398808,0.0,101.48628182863588,0.39986003849152313,0.399860238136131,0.13831373814852904,0.13831391575147803
0.0,136.01277229058945,0.0,104.73773164421424,0.0,104.749905850769,0.3998600143049862,0.3998602139496152,0.11412722231613082,0.11412737882650009
0.0,136.04949647073659,0.0,108.00148786467238,0.0,108.01438995731986,0.3998599943478767,0.399860193992525,0.09417013206082418,0.09417026942458241
0.0,136.0865182322756,0.0,111.26608930855465,0.0,111.2797412870343,0.3998599778806071,0.39986017752527275,0.07770287978841231,0.07770299991593503
0.0,136.1244475842837,0.0,114.531557748557,0.0,114.54598161830873,0.3998599642929194,0.39986016393760054,0.06411520756273242,0.0641153122817455
0.0,136.16378727872336,0.0,117.79792702262286,0.0,117.81314479501499,0.39985995308126965,0.3998601527259646,0.052903571555666384,0.05290366258173514
0.0,136.20495158492977,0.0,121.06524091028926,0.0,121.08127460291367,0.39985994383016715,0.3998601434748743,0.043652481229669304,0.043652560149535925
0.0,136.24828178097917,0.0,124.33355138083883,0.0,124.35042301786109,0.39985993619677695,0.3998601358414948,0.036019101694536836,0.03601916995871486
0.0,136.29405893604567,0.0,127.60291714823829,0.0,127.62064876079351,0.3998599298982145,0.3998601295429418,0.029720548612782966,0.029720607534680987
0.0,136.34251445739358,0.0,130.8734024792145,0.0,130.89201610584038,0.39985992470106246,0.39986012434579804,0.024523404812907105,0.024523455572424576
0.0,136.39383879300067,0.0,134.1450762101996,0.0,134.16459389730034,0.3998599204127206,0.3998601200574634,0.020235070105229964,0.020235113755287897
0.0,136.44818861261726,0.0,137.4180109366237,0.0,137.4384547389593,0.39985991687426803,0.3998601165190171,0.01669662373234869,0.01669666120721883
0.0,136.50525019231114,0.0,140.0,0.0,140.0,0.3998599139545738,0.3998601135993284,0.013776934943434113,0.01377696706803794
0.0,136.56316567843479,0.0,140.0,0.0,140.0,0.39985991154543765,0.39986011119019693,0.011367803436083405,0.011367830935667034
0.0,136.6205907315055,0.0,140.0,0.0,140.0,0.3998599095575798,0.3998601092023431,0.009379949575457448,0.009379973085226683
0.0,136.67759948053018,0.0,140.0,0.0,140.0,0.3998599079173325,0.39986010756209933,0.007739705792410213,0.007739725866843792
0.0,136.73425310276448,0.0,140.0,0.0,140.0,0.39985990656391024,0.3998601062086801,0.006386286547345513,0.006386303669004493
0.0,136.79060208852778,0.0,140.0,0.0,140.0,0.3998599054471568,0.3998601050919293,0.005269535687612186,0.005269550275336897
0.0,136.8466881099793,0.0,140.0,0.0,140.0,0.39985990452568665,0.3998601041704614,0.00434806771796828,0.004348080134407658
0.0,136.90254556311015,0.0,140.0,0.0,140.0,0.39985990376535113,0.39986010341012784,0.003587734101653071,0.003587744660109201
0.0,136.95820284009352,0.0,140.0,0.0,140.0,0.39985990313797315,0.3998601027827516,0.0029603577548949693,0.002960366725492116
0.0,137.0136833791447,0.0,140.0,0.0,140.0,0.3998599026203028,0.39986010226508273,0.0024426888366428237,0.002442696451847885
0.0,137.0690065307967,0.0,140.0,0.0,140.0,0.39985990219315587,0.3998601018379371,0.0020155431362672287,0.002015549595799813
0.0,137.12418827269374,0.0,140.0,0.0,140.0,0.39985990184070286,0.3998601014854851,0.0016630911288575592,0.0016630966040343449
0.0,137.17924179939212,0.0,140.0,0.0,140.0,0.3998599015498822,0.3998601011946654,0.00137227135131369,0.0013722759888747777
0.0,137.2341780090249,0.0,140.0,0.0,140.0,0.39985990130991644,0.3998601009547005,0.0011323063596205343,0.0011323102850861115
0.0,137.2890059048659,0.0,140.0,0.0,140.0,0.3998599011119128,0.39986010075669753,0.0009343033292364039,0.0009343066498409821
0.0,137.34373292667348,0.0,140.0,0.0,140.0,0.39985990094853335,0.3998601005933187,0.0007709244973040087,0.0007709273045533325
0.0,137.3983652240941,0.0,140.0,0.0,140.0,0.39985990081372363,0.3998601004585095,0.0006361152336513758,0.0006361176055442402
0.0,137.45290788225662,0.0,140.0,0.0,140.0,0.3998599007024876,0.399860100347274,0.0005248796632070939,0.0005248816661610789
0.0,137.50736510791793,0.0,140.0,0.0,140.0,0.39985990061070315,0.3998601002554899,0.00043309552465526475,0.0004330972151719968
0.0,137.56174038305818,0.0,140.0,0.0,140.0,0.39985990053496867,0.3998601001797558,0.0003573614042055636,0.00035736283030771376
0.0,137.61603659161736,0.0,140.0,0.0,140.0,0.39985990047247766,0.3998601001172652,0.0002948706831383535,0.0002948718856072837
0.0,137.67025612406997,0.0,140.0,0.0,140.0,0.3998599004209143,0.3998601000657021,0.00024330752776655266,0.00024330854120638808
0.0,137.72440094583052,0.0,140.0,0.0,140.0,0.3998599003783676,0.3998601000231557,0.0002007610673225081,0.00020076192107349537
0.0,137.77847268454684,0.0,140.0,0.0,140.0,0.3998599003432609,0.3998600999880493,0.00016565457930164333,0.00016565529822296698
0.0,137.832472710359,0.0,140.0,0.0,140.0,0.3998599003142932,0.39986009995908184,0.00013668705795366804,0.0001366876630934504
0.0,137.8864021646533,0.0,140.0,0.0,140.0,0.399859900290391,0.3998600999351798,0.00011278500051727364,0.00011278550968527726
0.0,137.9402620000611,0.0,140.0,0.0,140.0,0.3998599002706685,0.39986009991545746,9.306262445200066e-5,9.30630527085735e-5
0.0,137.99405301346357,0.0,140.0,0.0,140.0,0.3998599002543948,0.3998600998991839,7.678904136396461e-5,7.678940143700865e-5
0.0,138.04777587322474,0.0,140.0,0.0,140.0,0.3998599002409668,0.3998600998857561,6.336117112915245e-5,6.336147376933699e-5
0.0,138.10143114166263,0.0,140.0,0.0,140.0,0.39985990022988693,0.39986009987467636,5.228139244307785e-5,5.228164672614528e-5
0.0,138.15501929359064,0.0,140.0,0.0,140.0,0.3998599002207445,0.3998600998655341,4.313910155206111e-5,4.313931513586688e-5
0.0,138.20854073161706,0.0,140.0,0.0,140.0,0.39985990021320084,0.3998600998579906,3.559549575408386e-5,3.559567509695744e-5
0.0,138.2619957987687,0.0,140.0,0.0,140.0,0.39985990020697626,0.3998600998517662,2.937101776339399e-5,2.9371168309488427e-5
0.0,138.31538478890752,0.0,140.0,0.0,140.0,0.39985990020184015,0.39986009984663023,2.423499564156412e-5,2.423512197806229e-5
0.0,138.36870795532536,0.0,140.0,0.0,140.0,0.39985990019760215,0.3998600998423924,1.999709436285626e-5,1.9997200353208472e-5
0.0,138.42196551783604,0.0,140.0,0.0,140.0,0.3998599001941052,0.39986009983889564,1.650026221881253e-5,1.6500351115581482e-5
0.0,138.47515766862702,0.0,140.0,0.0,140.0,0.39985990019121975,0.39986009983601034,1.3614910664002409e-5,1.3614985204372965e-5
0.0,138.52828457708793,0.0,140.0,0.0,140.0,0.3998599001888389,0.3998600998336296,1.12341119147559e-5,1.1234174401321861e-5
0.0,138.5813463937946,0.0,140.0,0.0,140.0,0.39985990018687434,0.39986009983166515,9.269636329458461e-6,9.269688698514931e-6
0.0,138.63434325379654,0.0,140.0,0.0,140.0,0.3998599001852533,0.3998600998300443,7.64868272031484e-6,7.64872659955555e-6
0.0,138.68727527932944,0.0,140.0,0.0,140.0,0.39985990018391576,0.39986009982870685,6.311180425725982e-6,6.3112171829627416e-6
0.0,138.74014258205332,0.0,140.0,0.0,140.0,0.3998599001828121,0.3998600998276033,5.207563161208784e-6,5.2075939454886544e-6
0.0,138.79294526489937,0.0,140.0,0.0,140.0,0.39985990018190143,0.39986009982669274,4.296932150354416e-6,4.296957926643589e-6
0.0,138.84568342359373,0.0,140.0,0.0,140.0,0.39985990018115,0.3998600998259414,3.5455404635878812e-6,3.5455620420149215e-6
0.0,138.8983571479147,0.0,140.0,0.0,140.0,0.3998599001805299,0.39986009982532145,2.9255423960802884e-6,2.9255604565809313e-6
0.0,138.9509665227304,0.0,140.0,0.0,140.0,0.39985990018001827,0.3998600998248099,2.4139615382090546e-6,2.413976651286576e-6
0.0,139.0035116288546,0.0,140.0,0.0,140.0,0.3998599001795961,0.39986009982438786,1.991839296453571e-6,1.9918519406596477e-6
0.0,139.05599254375306,0.0,140.0,0.0,140.0,0.3998599001792478,0.39986009982403964,1.6435323098978221e-6,1.643542886546017e-6
0.0,139.10840934212635,0.0,140.0,0.0,140.0,0.3998599001789603,0.3998600998237523,1.3561327254100343e-6,1.3561415709552146e-6
0.0,139.16076209639058,0.0,140.0,0.0,140.0,0.3998599001787231,0.3998600998235152,1.118989847569566e-6,1.1189972440196414e-6
0.0,139.2130508770742,0.0,140.0,0.0,140.0,0.39985990017852735,0.3998600998233196,9.233154362418796e-7,9.233216199114804e-7
0.0,139.26527575314535,0.0,140.0,0.0,140.0,0.39985990017836587,0.39986009982315823,7.618580245872907e-7,7.61863193454892e-7
0.0,139.31743679228185,0.0,140.0,0.0,140.0,0.3998599001782326,0.39986009982302506,6.286341881064595e-7,6.286385079956995e-7
0.0,139.36953406109416,0.0,140.0,0.0,140.0,0.3998599001781226,0.3998600998229152,5.187068058649853e-7,5.187104156364268e-7
0.0,139.42156762530905,0.0,140.0,0.0,140.0,0.39985990017803186,0.39986009982282456,4.280020965151472e-7,4.280051124255488e-7
0.0,139.4735375499214,0.0,140.0,0.0,140.0,0.399859900177957,0.3998600998227498,3.531586486818639e-7,3.531611680433564e-7
0.0,139.52544389931924,0.0,140.0,0.0,140.0,0.3998599001778952,0.3998600998226881,2.914028509539955e-7,2.9140495520470876e-7
0.0,139.57728673738703,0.0,140.0,0.0,140.0,0.3998599001778442,0.3998600998226372,2.40446105060876e-7,2.4044786234096103e-7
0.0,139.62906612759076,0.0,140.0,0.0,140.0,0.39985990017780204,0.39986009982259524,1.9840001307355989e-7,1.9840148038569118e-7
0.0,139.68078213304818,0.0,140.0,0.0,140.0,0.3998599001777673,0.3998600998225606,1.637063955667833e-7,1.637076205876917e-7
0.0,139.73243481658682,0.0,140.0,0.0,140.0,0.3998599001777386,0.399860099822532,1.3507954729585144e-7,1.3508056989486933e-7
0.0,139.78402424079167,0.0,140.0,0.0,140.0,0.3998599001777149,0.3998600998225084,1.1145859045078049e-7,1.114594439624732e-7
0.0,139.83555046804463,0.0,140.0,0.0,140.0,0.39985990017769535,0.399860099822489,9.196815975452873e-8,9.19688720449817e-8
0.0,139.887013560557,0.0,140.0,0.0,140.0,0.3998599001776792,0.39986009982247295,7.588596244063513e-8,7.58865568006474e-8
0.0,139.93841358039623,0.0,140.0,0.0,140.0,0.3998599001776659,0.39986009982245974,6.261601092064398e-8,6.261650681375922e-8
0.0,139.98977892891511,0.0,140.0,0.0,140.0,0.3998599001776549,0.39986009982244886,5.166653617500156e-8,5.166694986383248e-8
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776458,0.39986009982243986,4.2631763363296416e-8,4.2632108433833847e-8
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776383,0.3998600998224325,3.517687427908606e-8,3.517716207951888e-8
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017763207,0.3998600998224264,2.9025599375319008e-8,2.9025839383230795e-8
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776269,0.3998600998224214,2.394997953519871e-8,2.3950179664771806e-8
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017762263,0.39986009982241727,1.9761918171586735e-8,1.9762085030566844e-8
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017761913,0.3998600998224139,1.630621058554269e-8,1.6306349690140627e-8
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017761625,0.3998600998224111,1.3454792260109407e-8,1.3454908214693225e-8
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017761386,0.39986009982240883,1.1101992937778925e-8,1.1102089585099074e-8
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017761186,0.39986009982240694,9.160620603252181e-9,9.160701150010556e-9
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776102,0.3998600998224054,7.558730248433213e-9,7.55879737022555e-9
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776088,0.3998600998224041,6.236957673834552e-9,6.237013602840275e-9
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760764,0.39986009982240306,5.146319520164786e-9,5.146366118409159e-9
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776067,0.39986009982240217,4.246398001819025e-9,4.2464368223723395e-9
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776059,0.39986009982240145,3.5038430706012284e-9,3.503875408692686e-9
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760525,0.39986009982240084,2.8911365016001587e-9,2.891163437303139e-9
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776047,0.39986009982240034,2.3855720996758617e-9,2.3855945335491085e-9
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776042,0.39986009982239995,1.9684142341909472e-9,1.9684329170339497e-9
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776038,0.3998600998223996,1.6242035182592757e-9,1.6242190759504666e-9
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776035,0.39986009982239934,1.3401839017899361e-9,1.3401968560175349e-9
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776032,0.3998600998223991,1.1058299470588939e-9,1.105840732621364e-9
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776029,0.39986009982239895,9.124567681890176e-10,9.124657474309422e-10
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776027,0.39986009982239884,7.528981793478108e-10,7.529056542040077e-10
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760253,0.39986009982239873,6.212411242081789e-10,6.212473462511077e-10
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760237,0.3998600998223987,5.126065449359187e-10,5.126117237564058e-10
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776022,0.3998600998223986,4.2296856996264703e-10,4.2297288015958997e-10
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776021,0.39986009982239856,3.490053198526466e-10,3.4900890686191516e-10
0.0,140.0,0.0,140.0,0.0,140.0,0.399859900177602,0.3998600998223985,2.8797580230201374e-10,2.8797878725678563e-10
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760187,0.3998600998223985,2.376183341414927e-10,2.3762081792452545e-10
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760176,0.3998600998223985,1.9606672598017952e-10,1.9606879260200385e-10
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760165,0.3998600998223985,1.6178112339015764e-10,1.6178284280502885e-10
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776016,0.3998600998223985,1.334909416865438e-10,1.3349237213948596e-10
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760153,0.3998600998223985,1.1014777953204786e-10,1.101489695148762e-10
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776015,0.3998600998223985,9.08865663988186e-11,9.088755628012464e-11
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776014,0.3998600998223985,7.499350405755268e-11,7.499432744086646e-11
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760137,0.3998600998223985,6.1879614042619e-11,6.188029889797139e-11
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776013,0.3998600998223985,5.1058910792921784e-11,5.1059480399526245e-11
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760126,0.3998600998223985,4.213039159040658e-11,4.2130865321916854e-11
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776012,0.3998600998223985,3.476317586420936e-11,3.476356984278383e-11
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760115,0.3998600998223985,2.8684243140288276e-11,2.8684570781331784e-11
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776011,0.3998600998223985,2.3668315219166706e-11,2.366858768498343e-11
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760104,0.3998600998223985,1.9529507627024397e-11,1.952973420458124e-11
0.0,140.0,0.0,140.0,0.0,140.0,0.399859900177601,0.3998600998223985,1.6114440952592493e-11,1.611462936806213e-11
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776009,0.3998600998223985,1.3296556783983778e-11,1.3296713464626259e-11
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760087,0.3998600998223985,1.0971427600666585e-11,1.0971557892848721e-11
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776008,0.3998600998223985,9.05288681061612e-12,9.052995161300842e-12
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760076,0.3998600998223985,7.469835516306454e-12,7.469925624121228e-12
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776007,0.3998600998223985,6.1636076719927636e-12,6.163682612966637e-12
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760065,0.3998600998223985,5.085795988067236e-12,5.0858583202763105e-12
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776006,0.3998600998223985,4.196458013024497e-12,4.196509863677435e-12
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760054,0.3998600998223985,3.462635912513879e-12,3.4626790504188484e-12
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776005,0.3998600998223985,2.8571350902062107e-12,2.857170986068944e-12
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776004,0.3998600998223985,2.3575163875804007e-12,2.3575462641733093e-12
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760037,0.3998600998223985,1.9452645147222323e-12,1.9452893886231927e-12
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776003,0.3998600998223985,1.6051018951448135e-12,1.6051226114598994e-12
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760026,0.3998600998223985,1.3244224965151783e-12,1.3244397577627873e-12
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776002,0.3998600998223985,1.0928246657101285e-12,1.0928390558466928e-12
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760015,0.3998600998223985,9.017256556100652e-13,9.017376600132652e-13
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776001,0.3998600998223985,7.440435584406655e-13,7.440535805292789e-13
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017760004,0.3998600998223985,6.139348585583624e-13,6.139432334588122e-13
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001776,0.39986009982239856,5.065778778025081e-13,5.065848851461842e-13
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001775999,0.3998600998223986,4.179940895768072e-13,4.179999646370579e-13
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017759987,0.3998600998223987,3.4490068213215047e-13,3.4490561971702547e-13
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001775998,0.39986009982239873,2.8458889914248934e-13,2.845930605525316e-13
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017759976,0.3998600998223988,2.348236563585058e-13,2.348271751485344e-13
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001775997,0.39986009982239884,1.9376071199532282e-13,1.9376369874573263e-13
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017759965,0.3998600998223989,1.5987832128554552e-13,1.598808675533428e-13
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001775996,0.39986009982239895,1.3192084239517874e-13,1.319230239857276e-13
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017759954,0.399860099822399,1.0885220380351756e-13,1.088540834797525e-13
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001775995,0.39986009982239906,8.98175087024497e-14,8.981913842824414e-14
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001775994,0.3998600998223991,7.411135351904029e-14,7.411277631681152e-14
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017759937,0.3998600998223992,6.115168648284503e-14,6.115293797170957e-14
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001775993,0.39986009982239923,5.045823746698024e-14,5.045934713638064e-14
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017759926,0.3998600998223993,4.163471973805042e-14,4.163571200233213e-14
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001775992,0.39986009982239934,3.435414403256616e-14,3.435503910416981e-14
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017759915,0.3998600998223994,2.8346700716677218e-14,2.83475153291342e-14
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001775991,0.39986009982239945,2.3389760956208325e-14,2.339050896276846e-14
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017759904,0.3998600998223995,1.929962635203652e-14,1.930031922131474e-14
0.0,140.0,0.0,140.0,0.0,140.0,0.399859900177599,0.39986009982239956,1.5924721291931318e-14,1.5925368518283927e-14
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001775989,0.3998600998223996,1.313997573536535e-14,1.3140585178663386e-14
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017759887,0.3998600998223997,1.0842190263861835e-14,1.084276843080271e-14
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001775988,0.39986009982239973,8.946211631054957e-15,8.946763908070749e-15
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017759876,0.3998600998223998,7.38177708281673e-15,7.382307928903946e-15
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001775987,0.39986009982239984,6.090910501636804e-15,6.0914236080038064e-15
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017759865,0.3998600998223999,5.025773879409038e-15,5.026272301647833e-15
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001775986,0.39986009982239995,4.1468944967126216e-15,4.1473807642242916e-15
0.0,140.0,0.0,140.0,0.0,140.0,0.39985990017759854,0.3998600998224,3.421702109924406e-15,3.4221783165107343e-15
0.0,140.0,0.0,140.0,0.0,140.0,0.3998599001775985,0.39986009982240006,2.8233219360237868e-15,2.8237898148857423e-15
